ts_ms,sta,status_code,latency_ms,ap,rssi_dbm
1772737104006,sta2,200,17.614,ap1,-49.0
1772737104022,sta1,200,19.71,ap1,-49.0
1772737104076,sta2,200,19.382,ap1,-49.0
1772737104092,sta1,200,20.537,ap1,-49.0
1772737104148,sta2,200,22.552,ap1,-49.0
1772737104164,sta1,200,21.467,ap1,-49.0
1772737104218,sta2,200,19.552,ap1,-49.0
1772737104235,sta1,200,20.167,ap1,-49.0
1772737104286,sta2,200,17.907,ap1,-49.0
1772737104303,sta1,200,17.674,ap1,-49.0
1772737104356,sta2,200,18.832,ap1,-49.0
1772737104372,sta1,200,19.279,ap1,-49.0
1772737104430,sta2,200,24.171,ap1,-49.0
1772737104449,sta1,200,25.926,ap1,-49.0
1772737104502,sta2,200,22.132,ap1,-49.0
1772737104518,sta1,200,19.108,ap1,-49.0
1772737104576,sta2,200,23.343,ap1,-49.0
1772737104590,sta1,200,22.014,ap1,-49.0
1772737104644,sta2,200,17.969,ap1,-49.0
1772737104664,sta1,200,23.235,ap1,-49.0
1772737104718,sta2,200,23.273,ap1,-49.0
